Id,Prediction
35631,4952255.0
35632,3376145.0
35633,4651866.0
35634,3410878.0
35635,5525735.0
35636,2732645.0
35637,6694797.0
35638,3784230.0
35639,5444227.0
35640,1999097.0
35641,7865428.0
35642,5444227.0
35643,5337526.0
35644,7201784.0
35645,3351383.0
35646,1882131.0
35647,3376145.0
35648,4705945.0
35649,4705945.0
35650,2525375.0
35651,1270499.0
35652,2390534.0
35653,3218918.0
35654,3351383.0
35655,7201784.0
35656,2021934.0
35657,5525735.0
35658,3376145.0
35659,1734634.0
35660,2390534.0
35661,5906596.0
35662,3376145.0
35663,2371202.0
35664,4316715.0
35665,2058644.0
35666,2738052.0
35667,7201784.0
35668,2267425.0
35669,8894598.0
35670,4100886.0
35671,3351383.0
35672,5286212.0
35673,3818055.0
35674,1149870.0
35675,3351383.0
35676,2383840.0
35677,4554237.0
35678,4015749.0
35679,4052733.0
35680,7201784.0
35681,3982767.0
35682,6941173.0
35683,3780019.0
35684,3752885.0
35685,5017319.0
35686,8630682.0
35687,3351383.0
35688,3351383.0
35689,4807746.0
35690,4590423.0
35691,6941173.0
35692,4952255.0
35693,4491607.0
35694,3778621.0
35695,4100886.0
35696,9262754.0
35697,16549064.0
35698,9262754.0
35699,3376145.0
35700,1734634.0
35701,3956086.0
35702,7201784.0
35703,3818055.0
35704,3347767.0
35705,4780607.0
35706,5435276.0
35707,2544857.0
35708,4350573.0
35709,1619683.0
35710,5906596.0
35711,3780019.0
35712,3745135.0
35713,1734634.0
35714,1149870.0
35715,4554237.0
35716,2525375.0
35717,2738052.0
35718,4052733.0
35719,1734634.0
35720,1270499.0
35721,8894598.0
35722,3780019.0
35723,3248660.0
35724,5444227.0
35725,3956086.0
35726,5444227.0
35727,6412623.0
35728,4429512.0
35729,3778621.0
35730,3780019.0
35731,7217634.0
35732,2544857.0
35733,7201784.0
35734,3956086.0
35735,3273041.0
35736,7217634.0
35737,6313221.0
35738,2544857.0
35739,3982767.0
35740,2544857.0
35741,1149870.0
35742,3956086.0
35743,1882131.0
35744,4067566.0
35745,2390534.0
35746,2954086.0
35747,4888774.0
35748,2344689.0
35749,3939804.0
35750,2993069.0
35751,3447890.0
35752,2021934.0
35753,4100886.0
35754,3818055.0
35755,3347767.0
35756,5525735.0
35757,4286645.0
35758,5444227.0
35759,4554237.0
35760,3410878.0
35761,1763231.0
35762,2525375.0
35763,5444227.0
35764,4066618.0
35765,3248660.0
35766,4316715.0
35767,13575224.0
35768,1999097.0
35769,2544857.0
35770,6782425.0
35771,3727364.0
35772,6694797.0
35773,3410878.0
35774,1763231.0
35775,2371202.0
35776,2021934.0
35777,2551252.0
35778,2954086.0
35779,4066618.0
35780,3745135.0
35781,8894598.0
35782,4780607.0
35783,2021934.0
35784,4067566.0
35785,2525375.0
35786,4590423.0
35787,8904084.0
35788,1882131.0
35789,3273041.0
35790,6412623.0
35791,1763231.0
35792,3376145.0
35793,5906596.0
35794,4491607.0
35795,5653753.0
35796,3410878.0
35797,3570392.0
35798,3008199.0
35799,4067566.0
35800,4491607.0
35801,6694797.0
35802,3727364.0
35803,2018785.0
35804,2055379.0
35805,3727364.0
35806,4066618.0
35807,4015749.0
35808,4052733.0
35809,16549064.0
35810,1882131.0
35811,2954086.0
35812,4066618.0
35813,5286212.0
35814,3218918.0
35815,3745135.0
35816,2390534.0
35817,4155435.0
35818,1734634.0
35819,5461700.0
35820,2390534.0
35821,4888774.0
35822,7592272.0
35823,3347767.0
35824,4136425.0
35825,6412623.0
35826,3753720.0
35827,3753720.0
35828,4286645.0
35829,3780019.0
35830,3752885.0
35831,3745135.0
35832,4015749.0
35833,3347767.0
35834,2544857.0
35835,3004429.0
35836,4888774.0
35837,1763231.0
35838,2344689.0
35839,7201784.0
35840,3818055.0
35841,2083447.0
35842,4888774.0
35843,3982767.0
35844,5337526.0
35845,2675511.0
35846,7201784.0
35847,4250758.0
35848,3956086.0
35849,1149870.0
35850,3008199.0
35851,3570392.0
35852,6313221.0
35853,2551252.0
35854,2371202.0
35855,3600467.0
35856,4015749.0
35857,4052733.0
35858,2383840.0
35859,3818055.0
35860,2390534.0
35861,3778621.0
35862,3727364.0
35863,4705945.0
35864,5444227.0
35865,3347767.0
35866,3810007.0
35867,5166635.0
35868,1619683.0
35869,2021934.0
35870,1763231.0
35871,1149870.0
35872,4067566.0
35873,3982767.0
35874,5286212.0
35875,2738052.0
35876,3807496.0
35877,4780607.0
35878,6313221.0
35879,4286645.0
35880,4952255.0
35881,3727364.0
35882,4066618.0
35883,6923131.0
35884,3351383.0
35885,3410878.0
35886,2156098.0
35887,3028267.0
35888,5595267.0
35889,3745135.0
35890,6941173.0
35891,2544857.0
35892,1149870.0
35893,6694797.0
35894,3218918.0
35895,1999097.0
35896,3780019.0
35897,3261924.0
35898,2364478.0
35899,5435276.0
35900,1734634.0
35901,3818055.0
35902,7217634.0
35903,7201784.0
35904,6923131.0
35905,4491607.0
35906,4554237.0
35907,2371202.0
35908,3600467.0
35909,4780607.0
35910,3347767.0
35911,1882131.0
35912,6412623.0
35913,3807496.0
35914,3248660.0
35915,2525375.0
35916,5444227.0
35917,4066618.0
35918,3426169.0
35919,4554237.0
35920,2267425.0
35921,1270499.0
35922,3426169.0
35923,2544857.0
35924,1734634.0
35925,2371202.0
35926,13575224.0
35927,4350573.0
35928,4807746.0
35929,3376145.0
35930,2018785.0
35931,2792031.0
35932,3745135.0
35933,1999097.0
35934,3004429.0
35935,5595267.0
35936,2058644.0
35937,3956086.0
35938,7201784.0
35939,3939804.0
35940,4066618.0
35941,1882131.0
35942,1734634.0
35943,4316715.0
35944,2021934.0
35945,5435276.0
35946,2371202.0
35947,3351383.0
35948,3164972.0
35949,6782425.0
35950,4807746.0
35951,5444227.0
35952,3752885.0
35953,2792031.0
35954,7592272.0
35955,4780607.0
35956,4250553.0
35957,3376145.0
35958,1999097.0
35959,3727364.0
35960,3727364.0
35961,4015749.0
35962,5017319.0
35963,5444227.0
35964,1734634.0
35965,4888774.0
35966,1270499.0
35967,3956086.0
35968,1763231.0
35969,3727364.0
35970,3347767.0
35971,1763231.0
35972,6313221.0
35973,2544857.0
35974,5444227.0
35975,1763231.0
35976,3347767.0
35977,9652350.0
35978,4015749.0
35979,4807746.0
35980,4882985.0
35981,4067566.0
35982,2055379.0
35983,1999097.0
35984,2792031.0
35985,4554237.0
35986,3376145.0
35987,3752885.0
35988,1999097.0
35989,3745135.0
35990,2525375.0
35991,8213524.0
35992,5906596.0
35993,5017319.0
35994,3982767.0
35995,3780019.0
35996,3351383.0
35997,2738052.0
35998,1999097.0
35999,7201784.0
36000,5444227.0
36001,3753720.0
36002,3410878.0
36003,5653753.0
36004,2390534.0
36005,1734634.0
36006,3956086.0
36007,2390534.0
36008,3778621.0
36009,3780019.0
36010,4888774.0
36011,5017319.0
36012,1619683.0
36013,3600467.0
36014,13575224.0
36015,7217634.0
36016,2371202.0
36017,3818055.0
36018,6363241.0
36019,2371202.0
36020,5435276.0
36021,2525375.0
36022,2525375.0
36023,3780019.0
36024,2738052.0
36025,8630682.0
36026,3447890.0
36027,4952497.0
36028,3807496.0
36029,3745135.0
36030,7201784.0
36031,7201784.0
36032,3273041.0
36033,3347767.0
36034,3727364.0
36035,3347767.0
36036,2055379.0
36037,3727364.0
36038,5525735.0
36039,2544857.0
36040,3351383.0
36041,3810007.0
36042,1149870.0
36043,2383840.0
36044,13575224.0
36045,3351383.0
36046,5017319.0
36047,2675511.0
36048,4952255.0
36049,3347767.0
36050,4066618.0
36051,3376145.0
36052,3351383.0
36053,3818055.0
36054,5500818.0
36055,3727364.0
36056,8630682.0
36057,3753720.0
36058,3258837.0
36059,3753720.0
36060,6412623.0
36061,3258837.0
36062,2371202.0
36063,3410878.0
36064,5337526.0
36065,8894598.0
36066,2999068.0
36067,5444227.0
36068,3376145.0
36069,2058644.0
36070,6313221.0
36071,3347767.0
36072,1882131.0
36073,6363241.0
36074,7201784.0
36075,1763231.0
36076,6694797.0
36077,2156098.0
36078,3939804.0
36079,6313221.0
36080,2383840.0
36081,7201784.0
36082,6923131.0
36083,2058644.0
36084,5525735.0
36085,5444227.0
36086,3745135.0
36087,5017319.0
36088,6363241.0
36089,2344689.0
36090,5435276.0
36091,3727364.0
36092,3745135.0
36093,1734634.0
36094,1270499.0
36095,2018785.0
36096,1904842.0
36097,3347767.0
36098,1270499.0
36099,3818055.0
36100,7592272.0
36101,2993069.0
36102,1763231.0
36103,2021934.0
36104,1882131.0
36105,4066618.0
36106,5444227.0
36107,3004429.0
36108,8630682.0
36109,3351383.0
36110,5017319.0
36111,4015749.0
36112,7201784.0
36113,6412623.0
36114,5161370.0
36115,3818055.0
36116,3939804.0
36117,3376145.0
36118,1763231.0
36119,3753720.0
36120,2544857.0
36121,2055379.0
36122,1763231.0
36123,3745135.0
36124,7592272.0
36125,5906596.0
36126,3347767.0
36127,1149870.0
36128,6941173.0
36129,2021934.0
36130,7201784.0
36131,5595267.0
36132,1734634.0
36133,2058644.0
36134,1734634.0
36135,7865428.0
36136,5337526.0
36137,7592272.0
36138,5444227.0
36139,3004429.0
36140,3347767.0
36141,4155435.0
36142,4067566.0
36143,2371202.0
36144,4100886.0
36145,4882985.0
36146,2344689.0
36147,4286645.0
36148,5906596.0
36149,3410878.0
36150,3273041.0
36151,2390534.0
36152,6941173.0
36153,3727364.0
36154,1763231.0
36155,2738052.0
36156,3727364.0
36157,4807746.0
36158,4066618.0
36159,2018785.0
36160,3248660.0
36161,7201784.0
36162,5435276.0
36163,3780019.0
36164,5444227.0
36165,2058644.0
36166,1999097.0
36167,3727364.0
36168,2544857.0
36169,3351383.0
36170,3939804.0
36171,2083447.0
36172,6941173.0
36173,3784230.0
36174,2344689.0
36175,2738052.0
36176,3351383.0
36177,4467728.0
36178,4554237.0
36179,3426169.0
36180,2738052.0
36181,2267425.0
36182,3347767.0
36183,1734634.0
36184,3810007.0
36185,3784230.0
36186,1619683.0
36187,5286212.0
36188,1149870.0
36189,1734634.0
36190,7865428.0
36191,1999097.0
36192,3351383.0
36193,3727364.0
36194,2993069.0
36195,3807496.0
36196,4429512.0
36197,6363241.0
36198,5161370.0
36199,1270499.0
36200,4066618.0
36201,1999097.0
36202,3376145.0
36203,1763231.0
36204,5461700.0
36205,2058644.0
36206,3452382.0
36207,3939804.0
36208,4350573.0
36209,2993069.0
36210,2390534.0
36211,4250553.0
36212,3426169.0
36213,4952255.0
36214,4250553.0
36215,2792031.0
36216,3903884.0
36217,6313221.0
36218,3258837.0
36219,3752885.0
36220,4780607.0
36221,4590423.0
36222,2544857.0
36223,3939804.0
36224,5286212.0
36225,3447890.0
36226,2675511.0
36227,1149870.0
36228,3836721.0
36229,3939804.0
36230,4882985.0
36231,5525735.0
36232,3426169.0
36233,3351383.0
36234,4155435.0
36235,4554237.0
36236,9652350.0
36237,7201784.0
36238,9652350.0
36239,2371202.0
36240,3410878.0
36241,1882131.0
36242,2390534.0
36243,2390534.0
36244,3410878.0
36245,1756069.0
36246,5161370.0
36247,3426169.0
36248,2156098.0
36249,3780019.0
36250,3351383.0
36251,6363241.0
36252,1149870.0
36253,3426169.0
36254,7201784.0
36255,3008199.0
36256,3410878.0
36257,2993069.0
36258,4067566.0
36259,1734634.0
36260,8630682.0
36261,5906596.0
36262,3273041.0
36263,5595267.0
36264,4067566.0
36265,3778621.0
36266,3028267.0
36267,3600467.0
36268,5444227.0
36269,3818055.0
36270,4888774.0
36271,5444227.0
36272,4888774.0
36273,3982767.0
36274,2267425.0
36275,6941173.0
36276,6923131.0
36277,3351383.0
36278,6923131.0
36279,2675511.0
36280,1882131.0
36281,5787594.0
36282,5595267.0
36283,3778621.0
36284,2675511.0
36285,19696939.0
36286,3778621.0
36287,2544857.0
36288,1270499.0
36289,4952497.0
36290,4015749.0
36291,9262754.0
36292,6836483.0
36293,4250758.0
36294,3818055.0
36295,2055379.0
36296,2156098.0
36297,2058644.0
36298,9652350.0
36299,3447890.0
36300,3745135.0
36301,2993069.0
36302,4952497.0
36303,3780019.0
36304,2371202.0
36305,9652350.0
36306,1149870.0
36307,4250553.0
36308,8904084.0
36309,2792031.0
36310,5444227.0
36311,6782425.0
36312,1270499.0
36313,3351383.0
36314,5595267.0
36315,4350573.0
36316,1763231.0
36317,8894598.0
36318,3818055.0
36319,6836483.0
36320,6941173.0
36321,2738052.0
36322,2390534.0
36323,3818055.0
36324,1149870.0
36325,3600467.0
36326,3745135.0
36327,4100886.0
36328,2371202.0
36329,3818055.0
36330,4350573.0
36331,2740687.0
36332,5286212.0
36333,3351383.0
36334,3903884.0
36335,4136425.0
36336,2371202.0
36337,4100886.0
36338,2675511.0
36339,4952255.0
36340,6363241.0
36341,3410878.0
36342,2544857.0
36343,3818055.0
36344,3347767.0
36345,3818055.0
36346,3753720.0
36347,9262754.0
36348,3445076.0
36349,2390534.0
36350,5286212.0
36351,6694797.0
36352,16549064.0
36353,3780019.0
36354,6782425.0
36355,3939804.0
36356,8213524.0
36357,1149870.0
36358,2551252.0
36359,3347767.0
36360,1149870.0
36361,1999097.0
36362,6941173.0
36363,7592272.0
36364,6363241.0
36365,5166635.0
36366,3727364.0
36367,2390534.0
36368,4952497.0
36369,2055379.0
36370,4491607.0
36371,4015749.0
36372,4100886.0
36373,2551252.0
36374,4705945.0
36375,3347767.0
36376,4780607.0
36377,4155435.0
36378,2551252.0
36379,8904084.0
36380,2083447.0
36381,2551252.0
36382,5906596.0
36383,4705945.0
36384,3956086.0
36385,2732645.0
36386,4491607.0
36387,1763231.0
36388,3258837.0
36389,4250758.0
36390,3258837.0
36391,2344689.0
36392,6941173.0
36393,2055379.0
36394,1763231.0
36395,5444227.0
36396,4263629.0
36397,3818055.0
36398,3727364.0
36399,5444227.0
36400,3410878.0
36401,1904842.0
36402,3351383.0
36403,2097022.0
36404,4807746.0
36405,5444227.0
36406,7865428.0
36407,7592272.0
36408,3199619.0
36409,3376145.0
36410,1763231.0
36411,7865428.0
36412,4350573.0
36413,1149870.0
36414,4350573.0
36415,3752885.0
36416,2738052.0
36417,1763231.0
36418,4067566.0
36419,2954086.0
36420,3778621.0
36421,2738052.0
36422,6412623.0
36423,2390534.0
36424,4952497.0
36425,5906596.0
36426,8894598.0
36427,6941173.0
36428,3780019.0
36429,3410878.0
36430,3982767.0
36431,5017319.0
36432,3351383.0
36433,4491607.0
36434,3248660.0
36435,3351383.0
36436,3818055.0
36437,7865428.0
36438,5444227.0
36439,1149870.0
36440,6694797.0
36441,2993069.0
36442,3600467.0
36443,3780019.0
36444,1149870.0
36445,3600467.0
36446,1904842.0
36447,4066618.0
36448,4067566.0
36449,6363241.0
36450,7592272.0
36451,4429512.0
36452,5906596.0
36453,2738052.0
36454,2025297.0
36455,5435276.0
36456,2344689.0
36457,3273041.0
36458,3347767.0
36459,2675511.0
36460,7201784.0
36461,3410878.0
36462,2544857.0
36463,2792031.0
36464,3376145.0
36465,5906596.0
36466,3807496.0
36467,2371202.0
36468,8630682.0
36469,3452382.0
36470,2738052.0
36471,6363241.0
36472,4780607.0
36473,2344689.0
36474,4067566.0
36475,2021934.0
36476,3752885.0
36477,3778621.0
36478,4780607.0
36479,3745135.0
36480,2371202.0
36481,4705945.0
36482,4554237.0
36483,5653753.0
36484,3410878.0
36485,3347767.0
36486,3452382.0
36487,5286212.0
36488,3447890.0
36489,3810007.0
36490,4052733.0
36491,3780019.0
36492,4219263.0
36493,7865428.0
36494,2675511.0
36495,2267425.0
36496,3376145.0
36497,2738052.0
36498,5161370.0
36499,6941173.0
36500,4350573.0
36501,2738052.0
36502,3939804.0
36503,5906596.0
36504,9652350.0
36505,2675511.0
36506,3347767.0
36507,5337526.0
36508,3261924.0
36509,5595267.0
36510,1734634.0
36511,2390534.0
36512,3778621.0
36513,2738052.0
36514,4286645.0
36515,2344689.0
36516,7592272.0
36517,2021934.0
36518,2544857.0
36519,9652350.0
36520,9652350.0
36521,3426169.0
36522,5444227.0
36523,8894598.0
36524,7495092.0
36525,2954086.0
36526,3982767.0
36527,3376145.0
36528,4780607.0
36529,5337526.0
36530,3351383.0
36531,3004429.0
36532,5787594.0
36533,3452382.0
36534,1763231.0
36535,8894598.0
36536,2544857.0
36537,2792031.0
36538,5653753.0
36539,2390534.0
36540,1999097.0
36541,8630682.0
36542,2390534.0
36543,4136425.0
36544,3818055.0
36545,3982767.0
36546,3351383.0
36547,4952255.0
36548,4491607.0
36549,2371202.0
36550,4758476.0
36551,4952497.0
36552,1734634.0
36553,2021934.0
36554,2732645.0
36555,7201784.0
36556,3376145.0
36557,2999068.0
36558,2954086.0
36559,4100886.0
36560,3818055.0
36561,2732645.0
36562,3727364.0
36563,6694797.0
36564,4015749.0
36565,8894598.0
36566,6694797.0
36567,5653753.0
36568,7865428.0
36569,1763231.0
36570,3780019.0
36571,2792031.0
36572,3956086.0
36573,3818055.0
36574,4100886.0
36575,3447890.0
36576,3939804.0
36577,4350573.0
36578,5906596.0
36579,2364478.0
36580,2058644.0
36581,3447890.0
36582,7865428.0
36583,1882131.0
36584,3004429.0
36585,3248660.0
36586,1734634.0
36587,3347767.0
36588,4100886.0
36589,5017319.0
36590,7201784.0
36591,5500818.0
36592,4250758.0
36593,4015749.0
36594,1763231.0
36595,1734634.0
36596,4067566.0
36597,4590423.0
36598,2544857.0
36599,2267425.0
36600,4590423.0
36601,4651866.0
36602,3982767.0
36603,2390534.0
36604,2675511.0
36605,6941173.0
36606,3004429.0
36607,4155435.0
36608,2156098.0
36609,4250553.0
36610,5444227.0
36611,4705945.0
36612,3004429.0
36613,1270499.0
36614,6941173.0
36615,3780019.0
36616,4888774.0
36617,3445076.0
36618,4350573.0
36619,4263629.0
36620,3347767.0
36621,3727364.0
36622,4429512.0
36623,3376145.0
36624,8904084.0
36625,6313221.0
36626,3410878.0
36627,2021934.0
36628,2371202.0
36629,1149870.0
36630,3347767.0
36631,3600467.0
36632,1619683.0
36633,3410878.0
36634,6694797.0
36635,6694797.0
36636,1149870.0
36637,2371202.0
36638,4705945.0
36639,3273041.0
36640,7865428.0
36641,3258837.0
36642,3784230.0
36643,4052733.0
36644,4888774.0
36645,4067566.0
36646,2544857.0
36647,5166635.0
36648,3028267.0
36649,2344689.0
36650,5653753.0
36651,2740687.0
36652,1756069.0
36653,2055379.0
36654,2371202.0
36655,3410878.0
36656,4066618.0
36657,5966193.0
36658,4491607.0
36659,5444227.0
36660,2371202.0
36661,3351383.0
36662,2792031.0
36663,7592272.0
36664,7592272.0
36665,3753720.0
36666,1756069.0
36667,2551252.0
36668,9262754.0
36669,4066618.0
36670,4350573.0
36671,3753720.0
36672,3351383.0
36673,3351383.0
36674,3939804.0
36675,2390534.0
36676,4286645.0
36677,6694797.0
36678,4350573.0
36679,2058644.0
36680,1763231.0
36681,2083447.0
36682,1734634.0
36683,3745135.0
36684,2383840.0
36685,3982767.0
36686,2544857.0
36687,7201784.0
36688,8630682.0
36689,2055379.0
36690,6412623.0
36691,8213524.0
36692,3376145.0
36693,5653753.0
36694,1734634.0
36695,3426169.0
36696,3939804.0
36697,1149870.0
36698,2058644.0
36699,2058644.0
36700,5525735.0
36701,2021934.0
36702,3004429.0
36703,1270499.0
36704,3351383.0
36705,5435276.0
36706,1999097.0
36707,3780019.0
36708,3351383.0
36709,3347767.0
36710,3351383.0
36711,3351383.0
36712,2371202.0
36713,1763231.0
36714,3004429.0
36715,4888774.0
36716,3727364.0
36717,2058644.0
36718,3939804.0
36719,3004429.0
36720,4066618.0
36721,3956086.0
36722,6836483.0
36723,3780019.0
36724,2371202.0
36725,3903884.0
36726,6363241.0
36727,3376145.0
36728,4067566.0
36729,6363241.0
36730,8894598.0
36731,1904842.0
36732,8630682.0
36733,3452382.0
36734,5286212.0
36735,6941173.0
36736,1149870.0
36737,2999068.0
36738,3745135.0
36739,5444227.0
36740,7201784.0
36741,3818055.0
36742,6694797.0
36743,5286212.0
36744,4067566.0
36745,16549064.0
36746,2999068.0
36747,1270499.0
36748,3248660.0
36749,1763231.0
36750,4952497.0
36751,8630682.0
36752,5595267.0
36753,3028267.0
36754,3347767.0
36755,4316715.0
36756,3745135.0
36757,3818055.0
36758,3600467.0
36759,9652350.0
36760,2344689.0
36761,3410878.0
36762,5444227.0
36763,5444227.0
36764,6923131.0
36765,2390534.0
36766,3351383.0
36767,3028267.0
36768,1882131.0
36769,16549064.0
36770,5500818.0
36771,4067566.0
36772,3818055.0
36773,2732645.0
36774,2544857.0
36775,5595267.0
36776,1734634.0
36777,4350573.0
36778,2993069.0
36779,5444227.0
36780,1763231.0
36781,13575224.0
36782,3780019.0
36783,1763231.0
36784,6363241.0
36785,5461700.0
36786,1763231.0
36787,9652350.0
36788,3447890.0
36789,2390534.0
36790,2083447.0
36791,2999068.0
36792,2055379.0
36793,3351383.0
36794,8894598.0
36795,3727364.0
36796,5435276.0
36797,4052733.0
36798,1149870.0
36799,3745135.0
36800,9262754.0
36801,2544857.0
36802,2083447.0
36803,2371202.0
36804,2371202.0
36805,5595267.0
36806,4286645.0
36807,3753720.0
36808,2371202.0
36809,6694797.0
36810,3939804.0
36811,7495092.0
36812,5444227.0
36813,1882131.0
36814,4705945.0
36815,4429512.0
36816,5444227.0
36817,4015749.0
36818,2792031.0
36819,7201784.0
36820,6313221.0
36821,4052733.0
36822,1882131.0
36823,7201784.0
36824,4015749.0
36825,3727364.0
36826,4952497.0
36827,3426169.0
36828,3780019.0
36829,2097022.0
36830,3807496.0
36831,5444227.0
36832,6941173.0
36833,4155435.0
36834,2675511.0
36835,1756069.0
36836,3008199.0
36837,3258837.0
36838,3376145.0
36839,6694797.0
36840,9652350.0
36841,5906596.0
36842,1882131.0
36843,3347767.0
36844,2344689.0
36845,3347767.0
36846,3903884.0
36847,3261924.0
36848,3727364.0
36849,6412623.0
36850,4429512.0
36851,3939804.0
36852,4052733.0
36853,3818055.0
36854,1763231.0
36855,2551252.0
36856,2740687.0
36857,3780019.0
36858,4015749.0
36859,4066618.0
36860,4350573.0
36861,3347767.0
36862,2371202.0
36863,2954086.0
36864,3818055.0
36865,7201784.0
36866,2999068.0
36867,9652350.0
36868,2544857.0
36869,3258837.0
36870,2993069.0
36871,2025297.0
36872,4066618.0
36873,4052733.0
36874,3745135.0
36875,5161370.0
36876,3745135.0
36877,2055379.0
36878,3780019.0
36879,2792031.0
36880,8213524.0
36881,4286645.0
36882,2371202.0
36883,7495092.0
36884,4067566.0
36885,3351383.0
36886,4100886.0
36887,4882985.0
36888,4067566.0
36889,2267425.0
36890,2732645.0
36891,2544857.0
36892,4250553.0
36893,4350573.0
36894,7201784.0
36895,5653753.0
36896,6941173.0
36897,2383840.0
36898,4052733.0
36899,3426169.0
36900,2021934.0
36901,3778621.0
36902,2390534.0
36903,3347767.0
36904,6412623.0
36905,4491607.0
36906,3410878.0
36907,5166635.0
36908,3258837.0
36909,2344689.0
36910,5161370.0
36911,4429512.0
36912,3727364.0
36913,7201784.0
36914,5906596.0
36915,4952497.0
36916,5653753.0
36917,4807746.0
36918,4429512.0
36919,5444227.0
36920,5017319.0
36921,3784230.0
36922,7865428.0
36923,7592272.0
36924,4952497.0
36925,4491607.0
36926,4286645.0
36927,2344689.0
36928,4067566.0
36929,2954086.0
36930,3258837.0
36931,1999097.0
36932,4491607.0
36933,4491607.0
36934,5966193.0
36935,4758476.0
36936,7495092.0
36937,3410878.0
36938,3347767.0
36939,2083447.0
36940,3410878.0
36941,5444227.0
36942,3248660.0
36943,2021934.0
36944,1999097.0
36945,1270499.0
36946,4780607.0
36947,1763231.0
36948,2792031.0
36949,9652350.0
36950,4263629.0
36951,2018785.0
36952,1734634.0
36953,5444227.0
36954,1619683.0
36955,4554237.0
36956,9262754.0
36957,3273041.0
36958,6313221.0
36959,3199619.0
36960,2675511.0
36961,3351383.0
36962,2525375.0
36963,3351383.0
36964,5286212.0
36965,2021934.0
36966,3807496.0
36967,3753720.0
36968,4052733.0
36969,5525735.0
36970,6313221.0
36971,4286645.0
36972,4780607.0
36973,3347767.0
36974,1149870.0
36975,3376145.0
36976,4888774.0
36977,2083447.0
36978,3727364.0
36979,2390534.0
36980,5500818.0
36981,5653753.0
36982,1756069.0
36983,16549064.0
36984,3376145.0
36985,7201784.0
36986,8894598.0
36987,5337526.0
36988,6412623.0
36989,2675511.0
36990,7201784.0
36991,2371202.0
36992,5435276.0
36993,6941173.0
36994,4429512.0
36995,2954086.0
36996,1270499.0
36997,3410878.0
36998,2544857.0
36999,3600467.0
37000,3956086.0
37001,2792031.0
37002,4882985.0
37003,2021934.0
37004,5444227.0
37005,4015749.0
37006,3258837.0
37007,8894598.0
37008,1270499.0
37009,4052733.0
37010,3445076.0
37011,2083447.0
37012,4651866.0
37013,1756069.0
37014,4250758.0
37015,3780019.0
37016,4554237.0
37017,7201784.0
37018,3008199.0
37019,5653753.0
37020,3752885.0
37021,2675511.0
37022,4100886.0
37023,5595267.0
37024,1882131.0
37025,3164972.0
37026,1763231.0
37027,4705945.0
37028,3164972.0
37029,4052733.0
37030,1270499.0
37031,3784230.0
37032,4705945.0
37033,2021934.0
37034,7201784.0
37035,2525375.0
37036,1149870.0
37037,6923131.0
37038,4067566.0
37039,6313221.0
37040,4888774.0
37041,3410878.0
37042,2058644.0
37043,6836483.0
37044,5525735.0
37045,3258837.0
37046,3248660.0
37047,3982767.0
37048,4316715.0
37049,1149870.0
37050,5525735.0
37051,6941173.0
37052,1882131.0
37053,9652350.0
37054,3376145.0
37055,6412623.0
37056,5525735.0
37057,3780019.0
37058,2954086.0
37059,3351383.0
37060,3727364.0
37061,4952255.0
37062,2018785.0
37063,3347767.0
37064,3376145.0
37065,3807496.0
37066,2792031.0
37067,2344689.0
37068,6941173.0
37069,3752885.0
37070,2021934.0
37071,3818055.0
37072,7201784.0
37073,2675511.0
37074,3939804.0
37075,3447890.0
37076,2383840.0
37077,3258837.0
37078,5525735.0
37079,3351383.0
37080,4066618.0
37081,2371202.0
37082,3818055.0
37083,2525375.0
37084,3426169.0
37085,3818055.0
37086,3745135.0
37087,3784230.0
37088,3351383.0
37089,3780019.0
37090,6836483.0
37091,2999068.0
37092,2058644.0
37093,2792031.0
37094,4705945.0
37095,1763231.0
37096,4780607.0
37097,3028267.0
37098,1149870.0
37099,1270499.0
37100,4067566.0
37101,3004429.0
37102,3351383.0
37103,5906596.0
37104,3273041.0
37105,3753720.0
37106,4350573.0
37107,3818055.0
37108,3818055.0
37109,2083447.0
37110,6923131.0
37111,5337526.0
37112,1882131.0
37113,4491607.0
37114,2058644.0
37115,4100886.0
37116,1270499.0
37117,3778621.0
37118,4052733.0
37119,3351383.0
37120,3745135.0
37121,3780019.0
37122,3248660.0
37123,3745135.0
37124,1999097.0
37125,3939804.0
37126,2390534.0
37127,4651866.0
37128,3753720.0
37129,4888774.0
37130,1999097.0
37131,6363241.0
37132,4882985.0
37133,3351383.0
37134,3982767.0
37135,4067566.0
37136,2267425.0
37137,3351383.0
37138,6941173.0
37139,3028267.0
37140,2738052.0
37141,2364478.0
37142,1882131.0
37143,3376145.0
37144,3410878.0
37145,6412623.0
37146,1763231.0
37147,5966193.0
37148,4554237.0
37149,1999097.0
37150,4491607.0
37151,5906596.0
37152,2999068.0
37153,3261924.0
37154,2021934.0
37155,7592272.0
37156,1149870.0
37157,3351383.0
37158,8213524.0
37159,2083447.0
37160,3784230.0
37161,4015749.0
37162,5595267.0
37163,3778621.0
37164,6923131.0
37165,16549064.0
37166,5286212.0
37167,3004429.0
37168,3410878.0
37169,3261924.0
37170,2267425.0
37171,5966193.0
37172,4554237.0
37173,3778621.0
37174,3351383.0
37175,3753720.0
37176,3745135.0
37177,5444227.0
37178,7201784.0
37179,4286645.0
37180,3199619.0
37181,3447890.0
37182,2344689.0
37183,3727364.0
37184,5595267.0
